Year,Direction,Segment,Night,AM-Early,AM-Peak,AM-Shoulder,MD,PM-Shoulder,PM-Peak,PM-Late
2032,NB,1,770.3836857061042,553.5586262577067,1400.4402926703249,3592.3977053955164,4631.395472288742,3193.728587084336,2980.2662364526786,4754.714387528933
2032,NB,10,1867.3478381998214,4786.238484561504,7345.916912333968,8976.154055146446,8618.243597886465,5137.373952976574,14605.595800121986,10207.65185679851
2032,NB,2,71.34757659878105,1086.8824253344824,3347.3493272327482,6353.705577994535,8901.844421780537,5113.5957371619115,4383.341279134252,1526.8570890522205
2032,NB,3,38.30497485089796,427.46489758965134,647.1740981119258,1270.3586271651359,2692.0253060125688,1391.3939868732014,1277.5195848255519,642.5854800870109
2032,NB,4,1034.3027478000683,2666.4045598219213,4474.683558651016,10753.917859049081,13174.082864293863,13155.644917477242,12024.313563947664,4599.322915168186
2032,NB,5,1182.5289021122485,1734.11399693264,3863.8515808408506,11659.191163905685,11580.930152758016,18868.207724385433,17317.468564936204,6449.449981449812
2032,NB,6,2143.379206356754,8344.72366968706,10986.060779144656,27830.3395826466,35883.83622461996,30523.214265166236,30169.61739810105,11079.145271107089
2032,NB,7,1649.8948245712397,4797.855659624984,6035.412701246742,13928.1249244118,19113.643660716276,14114.769475816087,24052.77523798345,8624.91971357628
2032,NB,8,2026.0771390301716,6337.715105810199,7587.239082406815,15232.12756019417,21270.039303317193,13986.787402767151,28219.77294665644,9537.522337692968
2032,NB,9,826.8032610189807,4611.565086263473,6263.099073603552,11994.841110004916,13893.138928882761,9562.332279667404,18691.176995378697,7072.0902495797045
2032,SB,1,890.1894660750352,566.0008860353568,1429.6887962765325,3996.5365358978415,9516.031257830064,3751.7073189030957,2770.808241289664,2215.270956065328
2032,SB,10,245.19578725194344,1013.3863081013362,6515.051443035517,9002.175715939346,11227.038105992602,11956.512910564694,19481.42399342809,17403.27086997066
2032,SB,2,381.10745085356865,188.64678189215869,469.2651377377253,1281.8105214970515,4413.280105742513,13121.403148635198,13106.131960481434,1877.380192803506
2032,SB,3,584.6548826431759,581.44649225515,1616.7055386124682,5050.061938993077,7083.840774837441,2983.9858323509898,1764.3266070962816,4004.7778416401243
2032,SB,4,1352.9160449951303,827.3649139585311,2937.070610663566,8285.499105480088,6809.702978200665,8710.407220754585,4698.384673194682,3190.789786859543
2032,SB,5,1408.2517259591784,972.5963017574521,4025.4834789658926,11278.965840612953,13968.445086981563,9523.077517123316,8476.402986343524,9437.457432814006
2032,SB,6,2407.8524606905444,1702.1212331577694,7570.237262095304,28094.254762362274,41290.92300348015,13256.589071934024,23023.863419806916,20760.787795936067
2032,SB,7,1645.7781133033668,1630.1371009774316,7692.551926172679,20318.944026799985,25411.647742075504,12866.45244115838,15089.878648399448,21921.273368180024
2032,SB,8,1846.5641647786981,5031.085296477125,10728.37480390234,20933.787801211845,19559.99000616876,14861.290602581557,16970.16661347804,14045.89808582341
2032,SB,9,10.205200964903938,834.116998508875,4703.0112701735625,11102.782380305636,13280.983977970489,17988.283662007194,17030.10771128992,9496.094191205219
2040,NB,1,1021.9519331741096,803.8041635348503,1871.1751985930694,5773.708332315405,7486.418999770283,4984.053665748622,4448.06039149334,7701.104614654431
2040,NB,10,2662.119775988999,8260.3748461057,9797.812985781073,13943.907029977032,12841.530628906537,7765.65232144332,22881.68083423022,15509.440354155684
