,Year,SegDir,Segment,Direction,Period,Hours/Day,Peak,4Periods,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,MinToll,MinCapture,AADT Lights,AADT Medium A,AADT Medium B,AADT Heavy A,AADT Heavy B,GrowthFactor,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalMediumA,TotalMediumB,TotalHeavyA,TotalHeavyB,TotalVeh,Corridor PCE pre-fix,Suppressed ratio ref,Suppressed ratio,Corridor PCE,Suppressed Demand,PCE ratio,HOV3,InScopeLights,InScopeMediumA,InScopeMediumB,InScopeHeavyA,InScopeHeavyB,InScopeVeh,TollLights,TollMediumA,TollMediumB,TollHeavyA,TollHeavyB,CaptureRateLights,CaptureRateMediumA,CaptureRateMediumB,CaptureRateHeavyA,CaptureRateHeavyB,VOT Lights,VOT MediumA,VOT MediumB,VOT HeavyA,VOT HeavyB,Speed GP Real,Speed ML Real,Bounus Seg,Time ML,Time GP,Time Savings,BonusRel,MLVeh_Lights,GPVeh_Lights,MLVeh_MediumA,GPVeh_MediumA,MLVeh_MediumB,GPVeh_MediumB,MLVeh_HeavyA,GPVeh_HeavyA,MLVeh_HeavyB,GPVeh_HeavyB,MLVeh,GPVeh,GPVehDay,ML PCE,GP PCE,TollLightsPerSeg,TollMediumAPerSeg,TollMediumBPerSeg,TollHeavyAPerSeg,TollHeavyBPerSeg,TollBlend,RevenuePerHour,RevenuePerHourLights,RevenuePerHourMediumA,RevenuePerHourMediumB,RevenuePerHourHeavyA,RevenuePerHourHeavyB,RevenuePerDay,RevenuePerDayLights,RevenuePerDayMediumA,RevenuePerDayMediumB,RevenuePerDayHeavyA,RevenuePerDayHeavyB,TransactionsDay_Lights,TransactionsDay_MediumA,TransactionsDay_MediumB,TransactionsDay_HeavyA,TransactionsDay_HeavyB,TransactionsDay,TotalVeh_hours
0,2032,1NB,1,NB,Night,6,OP,NT,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,1263.9,43.8,6.4,326.9,42.5,1.2870655091820147,3.6,1.8,0.3879310344827586,0.3879310344827586,3.402,0.708,1263.9,43.8,6.4,326.9,42.5,1683.5,2522.7000000000003,1.15,0.31533750000000005,2522.7000000000003,0.0,1.0,0.0,1011.1200000000001,35.04,5.120000000000001,261.52,34.0,1346.8000000000002,1.1638437963947508,3.491531389184252,3.491531389184252,3.491531389184252,3.491531389184252,0.06080475306028402,0.06077211481430761,0.06076887309138455,0.06079657944299637,0.06077200214160605,89.85376371722877,269.56129115168636,269.56129115168636,269.56129115168636,269.56129115168636,54.95993420647109,69.99999678035442,0.2978266733879882,0.6000000275969634,0.7641930545661905,-0.1641930269692271,0.0003896836508788311,61.48090191431438,1202.4190980856856,2.1294549030933387,41.67054509690666,0.31113663022788896,6.0888633697721115,15.89952145593241,311.00047854406756,2.0662480728146058,40.4337519271854,81.88726297638263,1601.6127370236172,9609.676422141703,122.69998510051911,2400.0000148994814,0.8146906574763255,2.444071972428976,2.444071972428976,2.444071972428976,2.444071972428976,1.7439051115697195,99.96253153387725,50.087916402810265,5.204541045201891,0.7604403175359815,38.859574765477554,5.050059002851564,599.7751892032635,300.5274984168616,31.227246271211346,4.562641905215889,233.1574485928653,30.300354017109385,368.88541148588627,12.776729418560032,1.8668197813673337,95.39712873559446,12.397488436887635,491.32357785829566,10101.0
1,2032,1NB,1,NB,AM-Early,1,OP,AM,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,6018.3,90.1,59.2,375.8,25.7,1.2870655091820147,3.6,1.8,0.3879310344827586,0.3879310344827586,3.246,0.715,6018.3,90.1,59.2,375.8,25.7,6569.1,7670.700000000001,1.15,0.9588375000000001,7670.700000000001,0.0,1.0,0.0,4814.64,72.08,47.36000000000001,300.64000000000004,20.560000000000002,5255.280000000001,1.7999996541968775,5.399998962590632,5.399998962590632,5.399998962590632,5.399998962590632,0.1610353431028776,0.16091708193093865,0.16091517395760427,0.16093472175021692,0.16091310544800724,52.1624940566889,156.4874821700667,156.4874821700667,156.4874821700667,156.4874821700667,41.05271833421174,69.89114938220773,0.6281722052383615,0.6009344583864004,1.0230747610444795,-0.4221403026580791,0.18160687818568114,775.3272043168387,5242.972795683161,11.598903265582058,78.50109673441794,7.6209426386321395,51.579057361367866,48.383414746985224,327.4165852530148,3.308373448011029,22.39162655198897,846.2388384160491,5722.861161583951,5722.861161583951,988.06210661447,6682.637893385529,1.2599997579378142,3.7799992738134423,3.7799992738134423,3.7799992738134423,3.7799992738134423,2.101666065764625,1244.958015161759,976.912089761819,43.843845920932544,28.807157639803386,182.88927260821873,12.505649230985364,1244.958015161759,976.912089761819,43.843845920932544,28.807157639803386,182.88927260821873,12.505649230985364,775.3272043168387,11.598903265582058,7.6209426386321395,48.383414746985224,3.308373448011029,846.2388384160491,6569.1
2,2032,1NB,1,NB,AM-Peak,1,Peak,AM,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,7548.6,216.2,113.3,368.1,16.7,1.2870655091820147,3.6,1.8,0.3879310344827586,0.3879310344827586,3.246,0.715,7524.065005417117,215.49729144095338,112.93174431202598,366.9035752979415,16.64572047670639,8236.043336944746,9691.500000000002,1.15,1.2114375000000002,9200.0,491.5000000000018,0.9492854563277097,0.0,6019.2520043336945,172.3978331527627,90.3453954496208,293.5228602383532,13.316576381365113,6588.834669555797,3.599999852251603,10.799999556754809,10.799999556754809,10.799999556754809,10.799999556754809,0.16550923920600502,0.1652590287046556,0.16524783166397286,0.1652755570117968,0.16523731997249658,51.51192830318653,154.5357849095596,154.5357849095596,154.5357849095596,154.5357849095596,28.314733199040887,69.6065617555331,1.1112374418540354,0.6033913892702993,1.4833267085639599,-0.8799353192936605,0.5037832414493173,996.2418198264907,6527.823185590627,28.490298457612834,187.00699298334055,14.929380698873997,98.00236361315199,48.512154221589604,318.3914210763519,2.200395392465818,14.445325084240572,1090.374048597033,7145.669288347713,7145.669288347713,1278.6385061381175,8381.361493861881,2.519999896576122,7.5599996897283654,7.5599996897283654,7.5599996897283654,7.5599996897283654,4.221577392733409,3222.168903226303,2510.529282927564,215.38664749982155,112.86611345132407,366.751870863272,16.63498848432131,3222.168903226303,2510.529282927564,215.38664749982155,112.86611345132407,366.751870863272,16.63498848432131,996.2418198264907,28.490298457612834,14.929380698873997,48.512154221589604,2.200395392465818,1090.374048597033,8236.043336944746
3,2032,1NB,1,NB,AM-Shoulder,3,OP,AM,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,5212.6,200.8,50.2,405.4,9.0,1.2870655091820147,3.6,1.8,0.3879310344827586,0.3879310344827586,3.246,0.715,5212.6,200.8,50.2,405.4,9.0,5878.0,7208.8,1.15,0.9011,7208.8,0.0,1.0,0.0,4170.080000000001,160.64000000000001,40.160000000000004,324.32,7.2,4702.400000000001,1.775291357123194,5.325874071369582,5.325874071369582,5.325874071369582,5.325874071369582,0.14123379463648478,0.14113042899679396,0.1411202968381162,0.1411441932688731,0.14111752423089463,55.414984180763035,166.2449525422891,166.2449525422891,166.2449525422891,166.2449525422891,43.62366622006074,69.95856399030797,0.6418706749680395,0.6003553761597888,0.9627801521341623,-0.3624247759743735,0.13940065194845916,588.9562223377126,4623.643777662288,22.671192114044985,178.12880788595504,5.667391121018746,44.53260887898126,45.77588476096092,359.62411523903904,1.0160461744624414,7.983953825537559,664.0867365081997,5213.913263491801,15641.739790475403,814.3477648491738,6394.452235150827,1.2427039499862358,3.728111849958707,3.728111849958707,3.728111849958707,3.728111849958707,2.1769815133350114,1011.9931840405307,731.8982238680471,84.5207399730615,21.12866799662075,170.65761841968262,3.7879337831186395,3035.979552121592,2195.694671604141,253.56221991918449,63.386003989862246,511.97285525904783,11.363801349355919,1766.8686670131378,68.01357634213495,17.00217336305624,137.32765428288275,3.0481385233873244,1992.260209524599,17634.0
4,2032,1NB,1,NB,MD,4,OP,MD,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,4718.4,186.6,52.8,540.6,15.4,1.2870655091820147,3.6,1.8,0.3879310344827586,0.3879310344827586,3.249,0.708,4718.4,186.6,52.8,540.6,15.4,5513.8,7104.599999999999,1.15,0.888075,7104.599999999999,0.0,1.0,0.0,3774.72,149.28,42.24,432.48,12.32,4411.04,1.6893247094767778,5.0679741284303335,5.0679741284303335,5.0679741284303335,5.0679741284303335,0.14289625200202086,0.14280804654872853,0.14279953074448914,0.14283057565189683,0.1427971502274852,54.87353911982489,164.62061735947466,164.62061735947466,164.62061735947466,164.62061735947466,44.46873134912503,69.95914847634518,0.6283255661050305,0.6003503603849778,0.9444838817248246,-0.34413352133984676,0.12659326266192264,539.3933403570682,4179.0066596429315,21.318385188794196,165.2816148112058,6.031852178647222,46.76814782135278,61.77136735793234,478.8286326420677,1.7592608908026177,13.640739109197384,630.2742059732445,4883.525794026755,19534.10317610702,812.0359372055973,6292.564062794403,1.1825272966337443,3.5475818899012332,3.5475818899012332,3.5475818899012332,3.5475818899012332,2.1765008954892595,960.2546615931839,637.8473485946889,75.62871721770497,21.398489551530183,219.13898415343695,6.241122075822878,3841.0186463727355,2551.3893943787557,302.5148688708199,85.59395820612073,876.5559366137478,24.96448830329151,2157.5733614282726,85.27354075517678,24.12740871458889,247.08546943172936,7.037043563210471,2521.096823892978,22055.2
5,2032,1NB,1,NB,PM-Shoulder,2,OP,PM,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,4932.0,154.4,41.2,419.6,10.3,1.2870655091820147,3.6,1.8,0.3879310344827586,0.3879310344827586,3.399,0.592,4932.0,154.4,41.2,419.6,10.3,5557.5,6808.5,1.15,0.8510625,6808.5,0.0,1.0,0.0,3945.6000000000004,123.52000000000001,32.96,335.68000000000006,8.24,4446.0,1.439994509500913,4.319983528502739,4.319983528502739,4.319983528502739,4.319983528502739,0.15784871701001818,0.15777889290802338,0.15777358739782305,0.15779133208183407,0.15777212800968465,54.226284877962385,162.67885463388717,162.67885463388717,162.67885463388717,162.67885463388717,47.04626160904761,69.94568422445961,0.565379969831839,0.6004659253202764,0.8927383082851125,-0.29227238296483604,0.09037136125412419,622.8078978347278,4309.192102165272,19.488848851999048,134.91115114800095,5.2002174406322474,35.99978255936776,52.96739435323007,366.63260564676995,1.3000423347998016,8.9999576652002,701.764400815389,4855.73559918461,9711.47119836922,859.6774067767113,5948.82259322329,1.007996156650639,3.023988469951917,3.023988469951917,3.023988469951917,3.023988469951917,1.7640261379204756,866.5515219903132,627.7879673490695,58.93405422108078,15.725397581714784,160.17278980756402,3.93131303088397,1733.1030439806264,1255.575934698139,117.86810844216156,31.450795163429568,320.34557961512803,7.86262606176794,1245.6157956694556,38.977697703998096,10.400434881264495,105.93478870646014,2.600084669599603,1403.528801630778,11115.0
6,2032,1NB,1,NB,PM-Peak,2,Peak,PM,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,4744.1,95.2,28.3,379.7,10.3,1.2870655091820147,3.6,1.8,0.3879310344827586,0.3879310344827586,3.399,0.592,4981.305,99.96000000000001,29.715000000000003,398.685,10.815000000000001,5520.4800000000005,6284.6,1.15,0.785575,6284.6,0.0,1.0,0.0,3985.0440000000003,79.96800000000002,23.772000000000006,318.94800000000004,8.652000000000001,4416.384000000001,1.7087211979194077,5.126163593758223,5.126163593758223,5.126163593758223,5.126163593758223,0.15177064708219162,0.15168502665193712,0.15168116989977698,0.1517014188800311,0.1516801300704846,55.054300586589925,165.16290175976977,165.16290175976977,165.16290175976977,165.16290175976977,49.832134359505005,69.96182198931488,0.8100839450755939,0.600327418665777,0.8428296427561887,-0.24250222409041167,0.055435295383877585,604.8127065310052,4376.492293468995,12.12994821130211,87.8300517886979,3.6057647708574994,26.109235229142506,48.38486414894817,350.30013585105183,1.3123364853698327,9.502663514630168,670.2456201474829,4850.234379852518,9700.468759705036,801.1114473804381,5797.718552619563,1.1961048385435853,3.588314515630756,3.588314515630756,3.588314515630756,3.588314515630756,2.0423499548324404,958.2132784243968,723.4194046943768,43.526069240464686,12.938618067217972,173.62011036249288,4.70907605984442,1916.4265568487936,1446.8388093887536,87.05213848092937,25.877236134435943,347.24022072498576,9.41815211968884,1209.6254130620105,24.25989642260422,7.211529541714999,96.76972829789634,2.6246729707396654,1340.4912402949658,11040.960000000001
7,2032,1NB,1,NB,PM-Late,5,OP,PM,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,4329.7,83.7,12.9,372.0,29.6,1.2870655091820147,3.6,1.8,0.3879310344827586,0.3879310344827586,3.399,0.592,4329.7,83.7,12.9,372.0,29.6,4827.9,5824.3,1.15,0.7280375,5824.3,0.0,1.0,0.0,3463.76,66.96000000000001,10.32,297.6,23.680000000000003,3862.3199999999997,1.0529790001031287,3.158937000309386,3.158937000309386,3.158937000309386,3.158937000309386,0.16718576199262672,0.16713822570237766,0.16713574770304088,0.16714831292128635,0.16713633096898445,53.01655310396339,159.04965931189017,159.04965931189017,159.04965931189017,159.04965931189017,51.74409464523776,69.9668173741083,0.4640117142382412,0.6002845573985246,0.8116868270274287,-0.21140226962890407,0.03363532437374552,579.0913549595807,3750.608645040419,11.191575593031208,72.5084244069688,1.724840916295382,11.175159083704619,49.74333792537482,322.2566620746252,3.9577883173455524,25.642211682654448,645.7088977116277,4182.191102288372,20910.95551144186,778.9439832157217,5045.356016784278,0.7370853000721901,2.21125590021657,2.21125590021657,2.21125590021657,2.21125590021657,1.2702498904531803,574.1481596079872,426.83972513959367,24.74743756281002,3.8140646530931184,109.99524948395175,8.751682768538563,2870.7407980399357,2134.1986256979685,123.7371878140501,19.070323265465593,549.9762474197588,43.75841384269282,2895.4567747979036,55.957877965156044,8.62420458147691,248.71668962687409,19.788941586727763,3228.5444885581383,24139.5
8,2032,1SB,1,SB,Night,6,OP,NT,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,1680.9,41.2,16.7,329.5,38.6,1.2870655091820147,3.6,1.8,0.3879310344827586,0.3879310344827586,3.402,0.708,1680.9,41.2,16.7,329.5,38.6,2106.9,2958.9,1.15,0.36986250000000004,2958.9,0.0,1.0,0.0,1344.7200000000003,32.96,13.36,263.6,30.880000000000003,1685.5200000000002,0.6134036346606326,1.840210903981898,1.840210903981898,1.840210903981898,1.840210903981898,0.18260934257578912,0.18259627795738886,0.18259566097154095,0.18260353666963905,0.1825962124997148,57.003202881272784,171.00960864381835,171.00960864381835,171.00960864381835,171.00960864381835,54.94546668931327,69.9982531620541,0.2192529609706931,0.6000149732703346,0.7643942718238641,-0.1643792985535295,0.0005305357312503616,245.5584351485152,1435.341564851485,6.018373321475537,35.18162667852447,2.439478030579787,14.260521969420212,48.13429226611686,281.36570773388314,5.638571041991193,32.96142895800881,307.7891498086786,1799.1108501913216,10794.66510114793,432.2505791290053,2526.6494208709946,0.4293825442624428,1.2881476327873285,1.2881476327873285,1.2881476327873285,1.2881476327873285,0.8614471188692278,185.60085342532668,105.43850564917352,7.752553347289124,3.1424078503280466,62.00407463849184,7.263311940044136,1113.60512055196,632.6310338950411,46.51532008373475,18.85444710196828,372.0244478309511,43.57987164026481,1473.3506108910913,36.110239928853225,14.636868183478722,288.80575359670115,33.831426251947164,1846.7348988520716,12641.400000000001
9,2032,1SB,1,SB,AM-Early,1,OP,AM,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,3134.0,127.4,54.1,429.9,41.2,1.2870655091820147,3.6,1.8,0.3879310344827586,0.3879310344827586,3.246,0.715,3134.0,127.4,54.1,429.9,41.2,3786.6,5091.8,1.15,0.636475,5091.8,0.0,1.0,0.0,2507.2000000000003,101.92000000000002,43.28,343.92,32.96,3029.28,0.908240739155184,2.724722217465552,2.724722217465552,2.724722217465552,2.724722217465552,0.16011646134781893,0.1600835403834517,0.16008090843682207,0.16009440024248034,0.1600804452243098,52.29001065017567,156.870031950527,156.870031950527,156.870031950527,156.870031950527,53.439041675690945,69.98634314150044,0.41864464441519195,0.6001170816295284,0.7859422377910178,-0.18582515616148942,0.015614111908257922,401.44399189125164,2732.5560081087483,16.3157144358814,111.0842855641186,6.92830171714566,47.171698282854344,55.05966613139384,374.84033386860614,5.276251474593251,35.92374852540675,485.02392565026577,3301.576074349734,3301.576074349734,652.1837931682941,4439.616206831705,0.6357685174086287,1.9073055522258864,1.9073055522258864,1.9073055522258864,1.9073055522258864,1.2212591153685048,414.63792326054204,255.2254515473026,31.11905273208864,13.21438833260806,105.01560691611107,10.063423732431728,414.63792326054204,255.2254515473026,31.11905273208864,13.21438833260806,105.01560691611107,10.063423732431728,401.44399189125164,16.3157144358814,6.92830171714566,55.05966613139384,5.276251474593251,485.02392565026577,3786.6
