,Year,SegDir,Segment,Direction,Period,Hours/Day,Peak,4Periods,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,MinToll,MinCapture,AADT Lights,AADT Medium A,AADT Medium B,AADT Heavy A,AADT Heavy B,GrowthFactor,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,B1,B2,TotalLights,TotalMediumA,TotalMediumB,TotalHeavyA,TotalHeavyB,TotalVeh,Corridor PCE pre-fix,Suppressed ratio ref,Suppressed ratio,Corridor PCE,Suppressed Demand,PCE ratio,HOV3,InScopeLights,InScopeMediumA,InScopeMediumB,InScopeHeavyA,InScopeHeavyB,InScopeVeh,TollLights,TollMediumA,TollMediumB,TollHeavyA,TollHeavyB,CaptureRateLights,CaptureRateMediumA,CaptureRateMediumB,CaptureRateHeavyA,VOT Lights,VOT MediumA,VOT MediumB,VOT HeavyA,Speed GP Real,Speed ML Real,Bounus Seg,Time ML,Time GP,Time Savings,BonusRel,MLVeh_Lights,GPVeh_Lights,MLVeh_MediumA,GPVeh_MediumA,MLVeh_MediumB,GPVeh_MediumB,MLVeh_HeavyA,GPVeh_HeavyA,MLVeh,GPVeh,GPVehDay,ML PCE,GP PCE,TollLightsPerSeg,TollMediumAPerSeg,TollMediumBPerSeg,TollHeavyAPerSeg,TollBlend,RevenuePerHour,RevenuePerHourLights,RevenuePerHourMediumA,RevenuePerHourMediumB,RevenuePerHourHeavyA,RevenuePerDay,RevenuePerDayLights,RevenuePerDayMediumA,RevenuePerDayMediumB,RevenuePerDayHeavyA,TransactionsDay_Lights,TransactionsDay_MediumA,TransactionsDay_MediumB,TransactionsDay_HeavyA,TransactionsDay,TotalVeh_hours
0,2032,1NB,1,NB,Night,6,OP,NT,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,1263.9,43.8,6.4,326.9,42.5,1.2870655091820147,3.6,1.8,0.3879310344827586,0.3879310344827586,3.402,0.708,1263.9,43.8,6.4,326.9,42.5,1683.5,2522.7000000000003,1.1,0.31533750000000005,2522.7000000000003,0.0,1.0,0.0,1011.1200000000001,35.04,5.120000000000001,261.52,34.0,1346.8000000000002,1.1423487978149685,3.4270463934449054,3.4270463934449054,3.4270463934449054,3.4270463934449054,0.06403820015299237,0.06401270324907213,0.06401271155620016,0.06403261985033842,88.19425729600877,264.58277188802634,264.58277188802634,264.58277188802634,54.959934206739625,69.99999678035408,0.2978266721776561,0.6000000275969662,0.7641930545624566,-0.16419302696549032,0.00038968364826513844,64.75030493869366,1199.1496950613064,2.2430051218474873,41.55699487815251,0.32774508316774487,6.0722549168322555,16.745810743260503,310.15418925673947,84.0668658869694,1599.4331341130305,9596.598804678182,122.69998778352087,2400.0000122164793,0.7996441584704779,2.3989324754114336,2.3989324754114336,2.3989324754114336,1.6673178196612484,98.11632847549146,51.77720310340852,5.380817829314117,0.7862383236675243,40.172069219101296,588.6979708529487,310.6632186204511,32.2849069758847,4.717429942005146,241.03241531460776,388.50182963216196,13.458030731084925,1.9664704990064692,100.47486445956301,504.4011953218163,10101.0
1,2032,1NB,1,NB,AM-Early,1,OP,AM,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,6018.3,90.1,59.2,375.8,25.7,1.2870655091820147,3.6,1.8,0.3879310344827586,0.3879310344827586,3.246,0.715,6018.3,90.1,59.2,375.8,25.7,6569.1,7670.700000000001,1.1,0.9588375000000001,7670.700000000001,0.0,1.0,0.0,4814.64,72.08,47.36000000000001,300.64000000000004,20.560000000000002,5255.280000000001,1.799999647826802,5.399998943480407,5.399998943480407,5.399998943480407,5.399998943480407,0.1619988773932962,0.16188007467274648,0.1618781583331627,0.16189779403011645,52.01592428203585,156.04777284610753,156.04777284610753,156.04777284610753,41.01463116664411,69.89337076110026,0.6300092997908319,0.6009153592485691,1.0240248127394416,-0.4231094534908725,0.1822719143721546,779.9662750528596,5238.333724947141,11.668315782411566,78.43168421758843,7.6665495786585875,51.53345042134141,48.672952797214215,327.1270472027858,847.9740932111439,5721.125906788856,5721.125906788856,983.9897295277127,6686.710270472288,1.2599997534787615,3.7799992604362846,3.7799992604362846,3.7799992604362846,2.088720847482368,1239.826816630551,982.7573142883509,44.10622502805275,28.97955173742757,183.98372557671993,1239.826816630551,982.7573142883509,44.10622502805275,28.97955173742757,183.98372557671993,779.9662750528596,11.668315782411566,7.6665495786585875,48.672952797214215,847.9740932111439,6569.1
2,2032,1NB,1,NB,AM-Peak,1,Peak,AM,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,7548.6,216.2,113.3,368.1,16.7,1.2870655091820147,3.6,1.8,0.3879310344827586,0.3879310344827586,3.246,0.715,7196.931744312025,206.12784398699887,108.02166847237268,350.9512459371614,15.921993499458285,7877.954496208016,9691.500000000002,1.1,1.2114375000000002,8800.0,891.5000000000018,0.9080121756178092,0.0,5757.545395449621,164.9022751895991,86.41733477789815,280.76099674972914,12.73759479956663,6302.363596966414,3.5999922565005185,10.799976769501555,10.799976769501555,10.799976769501555,10.799976769501555,0.14769180744791655,0.14742935874662094,0.147417614466037,0.14744669299814994,54.32883114711264,162.98649344133793,162.98649344133793,162.98649344133793,30.488191286828265,69.82580882116821,1.1597416314402267,0.6014967919321458,1.3775825402323933,-0.7760857483002476,0.42976232361722067,850.342285917384,6346.589458394641,24.311436687061416,181.81640729993745,12.739437341470639,95.28223113090205,41.39728049361189,309.5539654435495,928.790440439528,6949.164055768488,6949.164055768488,1085.6867494838157,8154.313250516182,2.519994579550363,7.559983738651088,7.559983738651088,7.559983738651088,4.2081224363995045,2735.9247237888685,2142.8579512742726,183.79406601742977,96.30993914108248,312.96276735608376,2735.9247237888685,2142.8579512742726,183.79406601742977,96.30993914108248,312.96276735608376,850.342285917384,24.311436687061416,12.739437341470639,41.39728049361189,928.790440439528,7877.954496208016
3,2032,1NB,1,NB,AM-Shoulder,3,OP,AM,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,5212.6,200.8,50.2,405.4,9.0,1.2870655091820147,3.6,1.8,0.3879310344827586,0.3879310344827586,3.246,0.715,5212.6,200.8,50.2,405.4,9.0,5878.0,7208.8,1.1,0.9011,7208.8,0.0,1.0,0.0,4170.080000000001,160.64000000000001,40.160000000000004,324.32,7.2,4702.400000000001,1.7731254852130833,5.31937645563925,5.31937645563925,5.31937645563925,5.31937645563925,0.14169742696752982,0.14159409045081742,0.1415839610013207,0.14160784976092985,55.33304141565009,165.99912424695026,165.99912424695026,165.99912424695026,43.62041203945129,69.95866161746532,0.6420440484287543,0.600354538365191,0.9628519776937057,-0.36249743932851464,0.13945092984013935,590.8896062487569,4621.710393751244,22.74567469001931,178.0543253099807,5.68601187381304,44.51398812618696,45.92625783446477,359.4737421655352,665.247550647054,5212.752449352946,15638.25734805884,813.9634394436482,6394.836560556352,1.2411878396491582,3.7235635189474747,3.7235635189474747,3.7235635189474747,2.1695071512934403,1010.2815229564603,733.4049938510364,84.69496448960281,21.17222638163241,171.00933823418868,3030.844568869381,2200.2149815531093,254.08489346880845,63.516679144897225,513.028014702566,1772.6688187462705,68.23702407005793,17.05803562143912,137.77877350339432,1995.742651941162,17634.0
4,2032,1NB,1,NB,MD,4,OP,MD,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,4718.4,186.6,52.8,540.6,15.4,1.2870655091820147,3.6,1.8,0.3879310344827586,0.3879310344827586,3.249,0.708,4718.4,186.6,52.8,540.6,15.4,5513.8,7104.599999999999,1.1,0.888075,7104.599999999999,0.0,1.0,0.0,3774.72,149.28,42.24,432.48,12.32,4411.04,1.6862026293585444,5.058607888075633,5.058607888075633,5.058607888075633,5.058607888075633,0.14367614284446412,0.14358794832563726,0.14357943491474937,0.14361047332543886,54.73963206801157,164.2188962040347,164.2188962040347,164.2188962040347,44.46163458386755,69.9593677056756,0.6287198110543288,0.6003484790871353,0.944634635975333,-0.34428615688819775,0.12669879063727857,542.3372099178556,4176.062790082144,21.43480892605113,165.16519107394888,6.064795330799013,46.73520466920098,62.1086575037858,478.4913424962142,631.9454716784916,4881.854528321508,19527.418113286032,811.1619951997634,6293.438004800236,1.180341840550981,3.541025521652943,3.541025521652943,3.541025521652943,2.164401123895445,957.4484423990947,640.1433005537253,75.90120545890136,21.47559504996091,219.9283413365071,3829.7937695963788,2560.5732022149014,303.60482183560543,85.90238019984363,879.7133653460284,2169.3488396714224,85.73923570420452,24.259181323196053,248.4346300151432,2527.7818867139663,22055.2
5,2032,1NB,1,NB,PM-Shoulder,2,OP,PM,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,4932.0,154.4,41.2,419.6,10.3,1.2870655091820147,3.6,1.8,0.3879310344827586,0.3879310344827586,3.399,0.592,4932.0,154.4,41.2,419.6,10.3,5557.5,6808.5,1.1,0.8510625,6808.5,0.0,1.0,0.0,3945.6000000000004,123.52000000000001,32.96,335.68000000000006,8.24,4446.0,1.4382921415588912,4.314876424676673,4.314876424676673,4.314876424676673,4.314876424676673,0.15847598959529172,0.15840615178730677,0.15840084541701588,0.15841858986265567,54.14293433793903,162.4288030138171,162.4288030138171,162.4288030138171,47.04283679610077,69.94584156606076,0.5656050861373935,0.6004645745856507,0.8928033014259302,-0.2923387268402795,0.09041685645269665,625.2828645471831,4306.717135452817,19.566327868768134,134.83367213123188,5.220891864944844,35.97910813505516,53.177952245096265,366.42204775490376,703.2480365259923,4854.251963474007,9708.503926948015,859.1783804836109,5949.32161951639,1.0068044990912237,3.020413497273671,3.020413497273671,3.020413497273671,1.757202933621271,865.0246589928105,629.5376012307521,59.09840078690926,15.769252256685714,160.61940471846347,1730.049317985621,1259.0752024615042,118.19680157381852,31.53850451337143,321.23880943692694,1250.5657290943661,39.13265573753627,10.441783729889687,106.35590449019253,1406.4960730519847,11115.0
6,2032,1NB,1,NB,PM-Peak,2,Peak,PM,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,4744.1,95.2,28.3,379.7,10.3,1.2870655091820147,3.6,1.8,0.3879310344827586,0.3879310344827586,3.399,0.592,4981.305,99.96000000000001,29.715000000000003,398.685,10.815000000000001,5520.4800000000005,6284.6,1.1,0.785575,6284.6,0.0,1.0,0.0,3985.0440000000003,79.96800000000002,23.772000000000006,318.94800000000004,8.652000000000001,4416.384000000001,1.7066246757394947,5.119874027218485,5.119874027218485,5.119874027218485,5.119874027218485,0.15241983805498738,0.152334168579394,0.15233031979695952,0.15235057402986105,54.9644284714099,164.89328541422972,164.89328541422972,164.89328541422972,49.829434948047755,69.96194728007292,0.8104552575463843,0.600326343574527,0.8428753013914219,-0.2425489578168949,0.055467256428540716,607.3997611219992,4373.905238878001,12.181858792956982,87.77814120704302,3.6211963622133223,26.09380363778668,48.59191088567613,350.0930891143239,671.7947271628457,4848.685272837153,9697.370545674306,800.5846592445384,5798.24534075546,1.1946372730176462,3.583911819052939,3.583911819052939,3.583911819052939,2.033802111331589,956.408274139657,725.6223942583548,43.658707706112494,12.978048441647832,174.14912373354184,1912.816548279314,1451.2447885167096,87.31741541222499,25.956096883295665,348.2982474670837,1214.7995222439984,24.363717585913964,7.242392724426645,97.18382177135226,1343.5894543256913,11040.960000000001
7,2032,1NB,1,NB,PM-Late,5,OP,PM,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,4329.7,83.7,12.9,372.0,29.6,1.2870655091820147,3.6,1.8,0.3879310344827586,0.3879310344827586,3.399,0.592,4329.7,83.7,12.9,372.0,29.6,4827.9,5824.3,1.1,0.7280375,5824.3,0.0,1.0,0.0,3463.76,66.96000000000001,10.32,297.6,23.680000000000003,3862.3199999999997,1.0488257681967186,3.1464773045901557,3.1464773045901557,3.1464773045901557,3.1464773045901557,0.16941120467973733,0.16936361936575592,0.16936113878661033,0.16937371317917668,52.73942374042346,158.21827122127038,158.21827122127038,158.21827122127038,51.73803541272293,69.96716974398282,0.46476154799318864,0.6002815342350188,0.8117818866711695,-0.21150035243615062,0.03370186612436418,586.7997543214871,3742.900245678513,11.340587952731017,72.35941204726899,1.7478069522778186,11.152193047722182,50.405617042122984,321.59438295787703,650.2937662686189,4177.6062337313815,20888.031168656908,777.2817901628825,5047.018209837118,0.734178037737703,2.2025341132131087,2.2025341132131087,2.2025341132131087,1.2536382985042407,570.663219471034,430.81549217271555,24.978031829783674,3.8496044357029313,111.0200910328319,2853.3160973551703,2154.077460863578,124.89015914891837,19.248022178514656,555.1004551641595,2933.998771607435,56.70293976365508,8.739034761389092,252.0280852106149,3251.4688313430943,24139.5
8,2032,1SB,1,SB,Night,6,OP,NT,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,1680.9,41.2,16.7,329.5,38.6,1.2870655091820147,3.6,1.8,0.3879310344827586,0.3879310344827586,3.402,0.708,1680.9,41.2,16.7,329.5,38.6,2106.9,2958.9,1.1,0.36986250000000004,2958.9,0.0,1.0,0.0,1344.7200000000003,32.96,13.36,263.6,30.880000000000003,1685.5200000000002,0.6061991632131869,1.8185974896395607,1.8185974896395607,1.8185974896395607,1.8185974896395607,0.1885696780434603,0.18855660912544991,0.18855599187338795,0.18856386969722144,56.110780821415716,168.33234246424715,168.33234246424715,168.33234246424715,54.94503068161576,69.99831998775463,0.2207682665826795,0.6000144004505736,0.7644003375550561,-0.16438593710448246,0.0005347817430847001,253.573417458602,1427.326582541398,6.214825836774829,34.985174163225174,2.519108051428463,14.180891948571537,49.70543605218758,279.79456394781243,312.0127873989929,1794.887212601007,10769.323275606042,428.8915272797746,2530.0084727202257,0.42433941424923083,1.2730182427476924,1.2730182427476924,1.2730182427476924,0.8332789406280092,181.99557946235757,107.60119543355886,7.91158666571405,3.2068705049210253,63.27592685816363,1091.9734767741454,645.6071726013531,47.4695199942843,19.241223029526154,379.65556114898175,1521.440504751612,37.28895502064898,15.114648308570779,298.2326163131255,1872.0767243939572,12641.400000000001
9,2032,1SB,1,SB,AM-Early,1,OP,AM,0.7,55,8000.0,1,6,70,3600,1,5,0.5,0,3134.0,127.4,54.1,429.9,41.2,1.2870655091820147,3.6,1.8,0.3879310344827586,0.3879310344827586,3.246,0.715,3134.0,127.4,54.1,429.9,41.2,3786.6,5091.8,1.1,0.636475,5091.8,0.0,1.0,0.0,2507.2000000000003,101.92000000000002,43.28,343.92,32.96,3029.28,0.9016209087591465,2.7048627262774394,2.7048627262774394,2.7048627262774394,2.7048627262774394,0.16339765643161122,0.16336474469622148,0.16336211370258505,0.16337560095560774,51.79170446122403,155.37511338367207,155.37511338367207,155.37511338367207,53.43331986485495,69.98663244967223,0.4199020885510289,0.6001146008875685,0.7860263990002413,-0.18591179811267278,0.01567302475471447,409.6706042053357,2724.3293957946644,16.650134779438897,110.7498652205611,7.070312281047881,47.02968771895212,56.18813668065262,373.71186331934734,489.5791879464751,3297.020812053525,3297.020812053525,649.3963554287538,4442.403644571246,0.6311346361314025,1.8934039083942074,1.8934039083942074,1.8934039083942074,1.195944081247513,409.85653248858546,258.55730771886635,31.52543026667993,13.386956906503622,106.3868375965356,409.85653248858546,258.55730771886635,31.52543026667993,13.386956906503622,106.3868375965356,409.6706042053357,16.650134779438897,7.070312281047881,56.18813668065262,489.5791879464751,3786.6
